geography_level,msa,msa_code,msa_mapping_method,msa_mapping_status,docs/zip_to_msa.doc,source_economic_file,source_geoid_file,year,month,day_endofweek,cityid,merchants_all,revenue_all,week_end_sunday,week_start_monday,countyfips,countyfips_str,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019,statefips_str,countyname,cz,czname,county_pop2019,has_game,game_count,completed_game_count,playoff_game_count,neutral_site_game_count,attendance_sum,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,joined_game_ids,join_key_cityid,join_key_week_start_monday,join_level,join_warning,event_msa,event_msa_code,event_msa_block_id,event_msa_block_compact_id,event_msa_region,event_msa_pop_size_bin,event_msa_urban_rural,event_msa_recommended_for_matching,block_join_warning
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,14,-0.0761,-0.193,2020-08-30,2020-08-24,,,Philadelphia,PA,Pennsylvania,42,39.95,-75.17,1584064,42,,,,,1,5,5,2,2,0.0,3,0,0,2,NHL:2019030211|NHL:2019030212|MLB:PHI202008280|MLB:PHI202008290|MLB:PHI202008300,14,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,15,0.0215,-0.164,2020-08-30,2020-08-24,,,Columbus,OH,Ohio,39,39.96,-83.0,1316756,39,,,,,0,0,0,0,0,0.0,0,0,0,0,,15,2020-08-24,city_week,no_matching_city_week_game,"Columbus, OH",18140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,16,-0.0239,-0.269,2020-08-30,2020-08-24,,,Austin,TX,Texas,48,30.27,-97.74,1273954,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,16,2020-08-24,city_week,no_matching_city_week_game,"Austin-Round Rock-San Marcos, TX",12420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,17,0.0402,-0.0302,2020-08-30,2020-08-24,,,Charlotte,NC,North Carolina,37,35.23,-80.84,1110356,37,,,,,0,0,0,0,0,0.0,0,0,0,0,,17,2020-08-24,city_week,no_matching_city_week_game,"Charlotte-Concord-Gastonia, NC-SC",16740,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,18,0.004,0.17,2020-08-30,2020-08-24,,,Indianapolis,IN,Indiana,18,39.77,-86.16,964582,18,,,,,0,0,0,0,0,0.0,0,0,0,0,,18,2020-08-24,city_week,no_matching_city_week_game,"Indianapolis-Carmel-Greenwood, IN",26900,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,19,-0.0136,0.103,2020-08-30,2020-08-24,,,Jacksonville,FL,Florida,12,30.33,-81.66,957755,12,,,,,0,0,0,0,0,0.0,0,0,0,0,,19,2020-08-24,city_week,no_matching_city_week_game,"Jacksonville, FL",27260,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,20,-0.0298,0.0729,2020-08-30,2020-08-24,,,Memphis,TN,Tennessee,47,35.15,-90.05,937166,47,,,,,0,0,0,0,0,0.0,0,0,0,0,,20,2020-08-24,city_week,no_matching_city_week_game,"Memphis, TN-MS-AR",32820,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,21,-0.276,-0.663,2020-08-30,2020-08-24,,,San Francisco,CA,California,6,37.77,-122.42,881549,06,,,,,1,3,3,0,0,0.0,3,0,0,0,MLB:SFN202008250|MLB:SFN202008271|MLB:SFN202008272,21,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,22,-0.097,-0.143,2020-08-30,2020-08-24,,,El Paso,TX,Texas,48,31.78,-106.44,839238,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,22,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,23,-0.174,-0.343,2020-08-30,2020-08-24,,,Baltimore,MD,Maryland,24,39.29,-76.61,593490,24,,,,,0,0,0,0,0,0.0,0,0,0,0,,23,2020-08-24,city_week,no_matching_city_week_game,"Baltimore-Columbia-Towson, MD",12580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,24,-0.199,-0.211,2020-08-30,2020-08-24,,,Portland,OR,Oregon,41,45.52,-122.68,812855,41,,,,,0,0,0,0,0,0.0,0,0,0,0,,24,2020-08-24,city_week,no_matching_city_week_game,"Portland-Vancouver-Hillsboro, OR-WA",38900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,25,-0.139,-0.498,2020-08-30,2020-08-24,,,Boston,MA,Massachusetts,25,42.36,-71.06,803907,25,,,,,1,5,5,2,2,0.0,3,0,0,2,NHL:2019030223|MLB:BOS202008280|MLB:BOS202008290|NHL:2019030224|MLB:BOS202008300,25,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Boston-Cambridge-Newton, MA-NH",14460,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,26,0.0596,0.0341,2020-08-30,2020-08-24,,,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,26,2020-08-24,city_week,no_matching_city_week_game,"Oklahoma City, OK",36420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,27,-0.0995,-0.147,2020-08-30,2020-08-24,,,Louisville,KY,Kentucky,21,38.25,-85.76,766757,21,,,,,0,0,0,0,0,0.0,0,0,0,0,,27,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,28,0.0269,-0.327,2020-08-30,2020-08-24,,,Denver,CO,Colorado,8,39.74,-104.99,727211,08,,,,,1,3,3,0,0,0.0,3,0,0,0,MLB:COL202008280|MLB:COL202008290|MLB:COL202008300,28,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Denver-Aurora-Centennial, CO",19740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,29,-0.293,-0.514,2020-08-30,2020-08-24,,,Washington,DC,District of Columbia,11,38.91,-77.04,705749,11,,,,,1,3,3,0,0,0.0,3,0,0,0,MLB:WAS202008240|MLB:WAS202008250|MLB:WAS202008260,29,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,30,-0.111,-0.0943,2020-08-30,2020-08-24,,,Nashville,TN,Tennessee,47,36.16,-86.78,694144,47,,,,,0,0,0,0,0,0.0,0,0,0,0,,30,2020-08-24,city_week,no_matching_city_week_game,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,31,-0.0162,-0.19,2020-08-30,2020-08-24,,,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726,55,,,,,1,7,7,0,0,0.0,7,0,0,0,MLB:MIL202008240|MLB:MIL202008250|MLB:MIL202008271|MLB:MIL202008272|MLB:MIL202008280|MLB:MIL202008290|MLB:MIL202008300,31,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Milwaukee-Waukesha, WI",33340,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,32,-0.142,-0.229,2020-08-30,2020-08-24,,,Albuquerque,NM,New Mexico,35,35.09,-106.61,679121,35,,,,,0,0,0,0,0,0.0,0,0,0,0,,32,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,33,-0.0536,0.00233,2020-08-30,2020-08-24,,,Tucson,AZ,Arizona,4,32.22,-110.93,1047279,04,,,,,0,0,0,0,0,0.0,0,0,0,0,,33,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,34,-0.0982,-0.225,2020-08-30,2020-08-24,,,Fresno,CA,California,6,36.75,-119.77,999101,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,34,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,35,-0.154,0.0846,2020-08-30,2020-08-24,,,Sacramento,CA,California,6,38.58,-121.49,1552058,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,35,2020-08-24,city_week,no_matching_city_week_game,"Sacramento-Roseville-Folsom, CA",40900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,36,0.0175,-0.183,2020-08-30,2020-08-24,,,Atlanta,GA,Georgia,13,33.75,-84.39,1063937,13,,,,,1,2,2,0,0,0.0,2,0,0,0,MLB:ATL202008261|MLB:ATL202008262,36,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Atlanta-Sandy Springs-Roswell, GA",12060,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,37,0.0297,-0.135,2020-08-30,2020-08-24,,,Kansas City,MO,Missouri,29,39.1,-94.58,703011,29,,,,,0,0,0,0,0,0.0,0,0,0,0,,37,2020-08-24,city_week,no_matching_city_week_game,"Kansas City, MO-KS",28140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,38,-0.018,-0.218,2020-08-30,2020-08-24,,,Miami,FL,Florida,12,25.76,-80.19,2716940,12,,,,,1,3,3,0,0,0.0,3,0,0,0,MLB:MIA202008280|MLB:MIA202008290|MLB:MIA202008300,38,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,39,-0.0418,-0.133,2020-08-30,2020-08-24,,,Raleigh,NC,North Carolina,37,35.78,-78.64,1111761,37,,,,,0,0,0,0,0,0.0,0,0,0,0,,39,2020-08-24,city_week,no_matching_city_week_game,"Raleigh-Cary, NC",39580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,40,-0.0268,-0.076,2020-08-30,2020-08-24,,,Omaha,NE,Nebraska,31,41.25,-96.0,571327,31,,,,,0,0,0,0,0,0.0,0,0,0,0,,40,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,41,-0.162,-0.158,2020-08-30,2020-08-24,,,Oakland,CA,California,6,37.8,-122.27,1671329,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,41,2020-08-24,city_week,no_matching_city_week_game,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,42,-0.12,-0.218,2020-08-30,2020-08-24,,,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843,27,,,,,0,0,0,0,0,0.0,0,0,0,0,,42,2020-08-24,city_week,no_matching_city_week_game,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,43,-0.0221,-0.0491,2020-08-30,2020-08-24,,,Tampa,FL,Florida,12,27.95,-82.46,1471968,12,,,,,1,5,5,2,2,0.0,3,0,0,2,MLB:TBA202008240|NHL:2019030221|MLB:TBA202008250|NHL:2019030222|MLB:TBA202008260,43,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Tampa-St. Petersburg-Clearwater, FL",45300,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,44,-0.0866,-0.353,2020-08-30,2020-08-24,,,New Orleans,LA,Louisiana,22,29.95,-90.07,390144,22,,,,,0,0,0,0,0,0.0,0,0,0,0,,44,2020-08-24,city_week,no_matching_city_week_game,"New Orleans-Metairie, LA",35380,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,45,-0.0741,0.104,2020-08-30,2020-08-24,,,Wichita,KS,Kansas,20,37.69,-97.34,516042,20,,,,,0,0,0,0,0,0.0,0,0,0,0,,45,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,46,-0.041,0.17,2020-08-30,2020-08-24,,,Cleveland,OH,Ohio,39,41.5,-81.69,1235072,39,,,,,1,3,3,0,0,0.0,3,0,0,0,MLB:CLE202008240|MLB:CLE202008250|MLB:CLE202008260,46,2020-08-24,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Cleveland, OH",17410,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,47,-0.173,-0.144,2020-08-30,2020-08-24,,,Bakersfield,CA,California,6,35.37,-119.02,900202,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,47,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,48,-0.184,-0.276,2020-08-30,2020-08-24,,,Honolulu,HI,Hawaii,15,21.31,-157.86,974563,15,,,,,0,0,0,0,0,0.0,0,0,0,0,,48,2020-08-24,city_week,no_matching_city_week_game,"Urban Honolulu, HI",46520,west|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,west,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,49,-0.0927,0.0722,2020-08-30,2020-08-24,,,Boise,ID,Idaho,16,43.62,-116.2,481587,16,,,,,0,0,0,0,0,0.0,0,0,0,0,,49,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,50,-0.0142,-0.139,2020-08-30,2020-08-24,,,Salt Lake City,UT,Utah,49,40.76,-111.89,1160437,49,,,,,0,0,0,0,0,0.0,0,0,0,0,,50,2020-08-24,city_week,no_matching_city_week_game,"Salt Lake City-Murray, UT",41620,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,51,-0.0944,-0.125,2020-08-30,2020-08-24,,,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974,51,,,,,0,0,0,0,0,0.0,0,0,0,0,,51,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,52,0.0452,0.125,2020-08-30,2020-08-24,,,Colorado Springs,CO,Colorado,8,38.83,-104.82,720403,08,,,,,0,0,0,0,0,0.0,0,0,0,0,,52,2020-08-24,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,8,30,53,-0.0338,-0.182,2020-08-30,2020-08-24,,,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,53,2020-08-24,city_week,no_matching_city_week_game,"Tulsa, OK",46140,south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,south,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,9,6,1,-0.105,-0.0761,2020-09-06,2020-08-31,,,Los Angeles,CA,California,6,34.05,-118.24,10039107,06,,,,,1,13,13,0,0,0.0,13,0,0,0,MLB:ANA202008310|MLB:LAN202009010|MLB:ANA202009020|MLB:LAN202009020|MLB:ANA202009030|MLB:LAN202009030|MLB:ANA202009040|MLB:LAN202009040|MLB:ANA202009051|MLB:ANA202009052|MLB:LAN202009050|MLB:ANA202009060|MLB:LAN202009060,1,2020-08-31,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Los Angeles-Long Beach-Anaheim, CA",31080,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
